2328 ,感人和现实一样
2329 ,这条路他们走得太艰辛了，希望生活会越来越好
2330 ,徐铮演的都很不错又接地气
2331 ,很感人，值得看。
2332 ,很不错，戳中泪点了
2333 ,非常好看……挺好的
2334 ,很好看的电影，，，很感人。不建议带小孩，，
2335 ,看的后面流泪，第一是穷病，第二是国情
2336 ,难得有社会意义的电影
2337 ,真的感人！！看哭了！！
2338 ,人只有一种病，穷病，不不止有一种思想。
2339 ,真的超感动 莫名戳中2次泪点 强烈推荐
2340 ,可以可以，很棒
2341 ,中国电影有希望了
2342 ,能把我弄哭的电影，好久没这么感动过了，真的棒！
2343 ,被感动到了，
2344 ,这是目前看到的反应现实的最好国产影片！
2345 ,很棒，戳中泪点，洞穿现实。
2346 ,后面部分都是泪点，拍的挺好的了
2347 ,跌宕起伏，触动心底的柔软，净化心灵，善的共鸣吧！
2348 ,"看完《我不是药神》，五味杂陈，如今多少病人因为看病而倾家荡产，徐峥主演的程勇最后被判刑，感觉很不公，如今还有谁能这么无私的为弱势群体考虑，自己贴钱买药为了他人活命！
可能是自己的父母都死于病痛，所以看这部电影，眼泪直流，老吕老婆倾家荡产也要为其治疗的决心，因为孩子不能没父亲；黄毛为了保护程勇，命丧黄泉，那张火车票还在，却再也回不了家…
生命很坚强，但又很脆弱，能活着不易，我们都要好好珍惜！！！"
2349 ,医疗、上学、住房，压倒中国普通老百姓的三座大山！一部敢于说出亿万普通百姓心声的良心剧！给你们点赞！
2350 ,非常喜欢这部影片，结尾前几段戏，我差点就哭了
2351 ,哦。。。。。。。
2352 ,"这世界是**现实的，
它不会和善良的人讲道理，
强权者欢笑，苟活者挣扎。
正如此，人生苦短，总有一个傻瓜。
正如此，人性温暖，总有万丈光芒。
          ——————致徐峥《我不是药神》"
2353 ,王义臣说没看法
2354 ,从不写影评，但是忍不住要支持下，故事很简单，但是戳中了社会的痛点，希望更多人看到。
2355 ,"整个看完出来哭的脑子疼 出来的人眼睛一个个都跟得了红眼病 第一次看到这种片 演技剧情没话说 就是真心难过 现实可能比影片更残酷
不知道用什么语言去描述它 真心希望大家去电影院看一看 值得
印象最深的就是老奶奶对警察说的：你能保证你这一辈子不生病吗？还有王传君的吃个橘子吧"
2356 ,电影故事很棒，写实完成度也高。但是并没有觉得有多么血淋淋的披露现实，唯一的丑脸就是药商的贪婪。算是国产难得的佳作了
2357 ,很好看，贴近民生
2358 ,一步让你看完恋恋不舍的电影，
2359 ,超感人，超有感染力的故事！
2360 ,十分棒的电影，希望多一点这种电影  反应中国的现实  好多病都是有药吃不起，这种电影能让政府重视起来
2361 ,电影无话可说，很好看，喜欢徐铮的演技?还有王传君演的很走心
2362 ,还行，体现不同时代的东西
2363 ,"以下矛盾如何选：
1勇哥卖仿制药，犯法，病人活  VS  勇哥不卖仿制药，不犯法，病人死
2勇哥张院长卖仿制药，触犯高价药商利益，警局强力追捕勇哥张院长  VS   张院长卖假药，触犯病人利益，警局让张院长逍遥十几年
3政府机制维护专利药，允许高药价  VS  政府机制维护仿制药，允许低药价
4定高药价，回收专利投入  VS  定低药价，政府补贴
5激励与保护创新研发，定高价  VS  激励与保护创新研发，同时普惠大众，定低价"
2364 ,好看，极力推荐！
2365 ,说实话我们是三个大老爷们一起去看的，三个人都哭的稀里哗啦的。“我们只是想活下去”，“这些药是我们的希望”，这是我感触最深的两句话，一个多么简单的要求，可在他们面前却成了世间最难以达到的要求。一个五岁的小女孩，她还没有领略到这个世界的丰富多彩，病魔却要夺走她年轻的生命。一位年轻的爸爸他只想听到自己的孩子叫自己一声“爸爸”。不管卖这些所谓的“假药”是否犯法，但它确实让人们看到了希望，让这群被上帝抛弃的人能够“活下去”。
2366 ,非常有意义的一部电影，必火，
2367 ,好久没看到这么好的片子了，主线很明确，很感动，配角演的也很有出彩。结局也算圆满。赞一个
2368 ,良心之作，看到后面，我一个大男人差点泪奔。
2369 ,涤荡灵魂之作???
2370 ,感同身受的好电影
2371 ,感动哈哈哈哈
2372 ,这部电影告诉我们这样一个道理：摧毁一个家庭的不是生病了无药可治的天灾，而是生病了没保险可用的人祸，保险不是关住风险的那道门，却是打开希望的一扇窗。她只不过把你的人生从判断题变成了选择题。
2373 ,不吹不黑 ，这是我近几年很少看到的如此走心的电影
2374 ,很不错的电影，非常值票价，合法不等于合理，为徐峥点赞，这样的片子真的非常值得一看
2375 ,"显示现实社会中存在的其中一个社会现象
真实"
2376 ,当然是给10分，假如你问我为什么给10分，我这个人不喜欢剧透，我只想说，你看你也得给10分，欢迎不服的到电影院给这部难得的国产良心电影添砖加瓦。
2377 ,很感人，挺好看的
2378 ,真的特别棒，从开始的搞笑变成了感动
2379 ,好看，感人，感谢主
2380 ,真的真的超级好看
2381 ,佩服阿三造穷人药
2382 ,你不是药神，你是人民的救世主
2383 ,催泪的电影，寓意深刻，希望大家多去支持良心电影
2384 ,十分。。。。。
2385 ,原题完美，完成度100%
2386 ,赚足了眼泪啊 ?！
2387 ,好，很好，非常好！
2388 ,难得的电影~
2389 ,中国电影缺的就是既走心又扎心的电影，中国电影开始直面社会所存在的黑暗面以及百姓所遭遇的问题，值得反思，也相信越来越好
2390 ,电影院里所有人  看完以后的眼睛是红的  真的触动太多人的心灵了
2391 ,真心好看，现在药价真心高，以前还有散装药买，现在只能一盒一盒买，有时候吃一点就不吃了，剩下的都用不着了，感冒发烧药还好，要是一些不怎么常见的病用的药，还放着难道是在提醒自己下次什么时候再用吗？放着的话有时候到过期都用不着。记得上次发烧去医院看的时候，各种化验各种药，用了我800多……唉，刚毕业出来的工资低，看一次病就用了一半。真心病不起。（还有看电影的时候，我旁边座位的一个男生下半场一直哭的稀里哗啦的，比我一个女生还厉害，觉得应该是一个有故事的男生，可能某个情节戳到他的伤心处了吧）
2392 ,电影很好看，徐峥的演技从来不让人失望，意外的是王传君的演技也这么给力
2393 ,拍的不错，值得观看！
2394 ,有种看公益片的感觉，题材很棒，赞
2395 ,一部现实主义力作，希望能引起有关部门重视。制药的目的应该是救人，同时赚合适的钱。
2396 ,充分反映了，法律是有钱人的游戏。
2397 ,很好的一部电影，看哭了
2398 ,"我不是药神，我只是凡人，我有慈悲又有同情。
故事的开始一个卖印度神油的男人是不可能和这些白血病患者有任何交集的，然而故事还是有了交集……山争大哥，给我们带来了一个好电影！泪流满面的看完！满分！"
2399 ,是一部有温度的电影，徐峥的演技还是一如既往的好～
2400 ,良心巨作  第一次憋着尿看完
2401 ,太真实了，没有对错
2402 ,演技炸裂！生动有趣！
2403 ,感觉挺有意思
2404 ,很好看的电影 感动啊
2405 ,不算喜剧片，很少笑点，是一部感人的剧情片，挺好的
2406 ,题材小众但意义深大 拍摄黑幽味且深入人心
2407 ,好感动哭了！
2408 ,电影挺好看的
2409 ,给我感动了 哭了
2410 ,非常感人！！！！
2411 ,"这个世界得病了，何药可医。
坚持自己的善良，却被当成傻子。"
2412 ,很现实的一部电影~
2413 ,真的是一部非常值得看得电影。每个人都会有生病的一天 ，每个人都有生存下去的权利！
2414 ,电影真的非常感动，很多场景都让人看哭了。生病买不起药，真的太可怕。
2415 ,平凡而出奇，感人
2416 ,很有意义的一部电影，诠释了现在对药物需求的人的一种无奈和没钱的生活，值得4观看
2417 ,反应社会弊端的电影总能引起人们的共鸣，熔炉，青蛙男孩，还有这部
2418 ,值得看的好电影
2419 ,完美至极，很喜欢这部电影，人不怕有病，就怕穷病
2420 ,"它不是你值不值得看的电影
它是一部你应该去看的电影"
2421 ,很好看，很好看
2422 ,电影很现实，一开始以为是喜剧，看到后边有几次碰触泪点
2423 ,第一次感动是钢锯岭，第二次是药神。好片，绝对好片。
2424 ,好电影！！！
2425 ,超好看，很感人，良心剧
2426 ,很感人。真的很好
2427 ,贴近生活，看过之后可以产生共鸣！
2428 ,良心推荐！好电影
2429 ,电影很棒！反应当代社会的国情，法虽大于情，但是国家医疗机构不改革，从根本来说保护不了基层人民群众，更谈不上国富民强?
2430 ,有病没药是天灾，有药买不起是人祸。
2431 ,好多人哭了?
2432 ,比想象中的还缺了点“狠劲”，除了这个故事本身，我更能感受到主创在很多情节上的纠结与取舍，很多地方都处理的有些小心翼翼。我不认为这是一部特别优秀的现实主义题材作品，但的确是能进行商业化放映的影片中，品质比较优秀的了。
2433 ,好电影不错呀
2434 ,真的很好看，可是为什么死了两个人，好伤心
2435 ,这电影能拍出来，能上映，看到了国产电影的希望
2436 ,今年来少有的好片，很值得一看。王传君成功转型。
2437 ,好看又感人。
2438 ,刚开始的喜剧变悲情剧
2439 ,"触及心底的感受，平淡的拍摄方法，没有大场面、大成本，展现的是最真实的场景。
此题材更是中国影视的一个进步，能上大荧幕很庆幸，让暴露生活中现实又无奈的民生问题，给国家点赞。
推荐韩国的《辩护人》，相似的电影，连最后一幕的背景音乐都是一样的。
震撼人心！"
2440 ,此生看过最爽的电影
2441 ,几年看的最好的电影，真希望多一些这种良心电影
2442 ,非常值得看到一部电影，每个人有每个人的特点和无奈，有笑点有泪点，反应出来了真实社会的情况。
2443 ,看了我不是药神，说真的很感人，收获很多
2444 ,剧情从前到后都很感人    社会文明在不断进步 法律遵纪守法好时候确实很矛盾  ，不过在良心正义面前 相信大多数人会选择后者  感恩那些真正为社会做出牺牲贡献的平凡公民
2445 ,真的很震撼 整个电影院安静
2446 ,画面真实，感人肺腑！呼吁更多的程勇解救买不起药的病人，呼吁更多像徐峥这样的好导演贴近民生、呼吁国家医保制度的重大改革！让人人都能看得起病！贪官污吏的犯罪钱完全可以用来改革医疗保险……
2447 ,感人，现实，让人思考
2448 ,挺好看的，值得票价
2449 ,开始笑，最后哭，很感人
2450 ,非常好，很喜欢
2451 ,演员的演技不用多说，徐峥监制和主演都很好，电影情节处处都是细节，制造很多巧合，矛盾，冲突。主要是说出了人民的民生问题啊！
2452 ,10分，真正戳中我们内心的，是从电影里看到，我们正在失去的信任，真诚，与人设。
2453 ,感觉很好啊…
2454 ,不错的电影，不错的题材，很值得一看。
2455 ,走心电影。。。必须满分
2456 ,"良心好片。
让我对建成富强民主文明和谐美丽的社会主义现代化强国的责任增加了更多的使命感。"
2457 ,第一次在电影院看到这种电影，很多细节都让人心里有起伏，酸酸的揪心，其实我们每个人既渺小又伟大，前后一步都是不一样的天地。
2458 ,领导关心群众，推出了病有所医，可是拿着医保到医院的时候才发现很多药是报销不了的，拿着微弱的工资，交了房贷培养了孩子，还有多少剩下来治病？人吃五谷难免会生病，情况不乐观的，直接倾家荡产，蝼蚁尚且偷生，希望活着，可是那么昂贵的医药费即使是有钱人也喊艰难更何况广大蚁民，健康的时候要买保健品，病了医生开的药只是让你死不了，想要健康出院，就得花钱买好药。医院天天堪比春运，最怕生病，就是做个检查排队得结果，都要花几天时间，何来安全感？悲哀！！！这部电影反应了中国人生病后求生的困难，灵魂制作！感谢?
2459 ,刺骨伤心，有力度的一部电影
2460 ,好朋友好朋友电影院
2461 ,好看，没有之一
2462 ,真的是好电影，不是那种流量催泪的，更多的是揭露中国看病难，看不起病而不得生，很真，很棒，很感人
2463 ,好看也很感动
2464 ,不错，不错，反映社会问题，表现小人物的挣扎、无奈和质朴。
2465 ,很好的电影，很有触动，要备纸巾去看哦！
2466 ,感人，有意义，国产电影又一高峰之作
2467 ,感人沮下，有正能量，人不能处处向钱看，要有良心，爱心！
2468 ,在看过这个电影中，我哭了也笑了，明白了什么，生活总是这样艰辛坎坷，有的人为了钱一辈子，有的人为了病一辈子。
2469 ,感人肺腑，真心不错
2470 ,感银！！！好看！！！
2471 ,真心好看，真的现实
2472 ,这个肯定是我们最需要的题材电影，不要看那些电脑制作出来，画面好看，却不能让人得到教育和反思的好电影
2473 ,"哭死。
这个影评没法写。
一个镜头也没浪费，
一次回忆杀也没有;
一个演员被叫作好演员，
一看他的作品，
就知道为什么。
推给14亿中国人?"
2474 ,奔着超高分去的，确实很好！很棒的国产电影！
2475 ,希望电影业能拍出更多对社会帮助的精品? ?
2476 ,一部电影=一包纸，观影的都在哭
2477 ,很好的一部题材，希望中国的医疗制度更加完善，让所有人都能看得起病！
2478 ,非常感人 强烈推荐
2479 ,剧情。立意。深度。全都超过我的预期。至少是我这一年看的最好的国产电影
2480 ,好看，真心越来越喜欢国产片
2481 ,我看完就是想哭，我不是不是很感性的人。
2482 ,朋友圈的人没有骗我，不虚此行
2483 ,特别好，第二次去看了
2484 ,真的很现实，很感人。希望社会能多关注弱势群体吧。生命永远是平等的。
2485 ,题材很好，演员演技到位，有笑有泪，不错
2486 ,非常好太棒了
2487 ,真的不错！！
2488 ,2018看过最好看的片子 没有之一 强烈推荐
2489 ,希望再多一些现实题材的电影，他们温暖而充满力量
2490 ,人得有良心，世界更美好
2491 ,触动人心，很好
2492 ,写实。演员的自我修养高！
2493 ,非常好看的电影，我哭了两次，人的心是脆弱的
2494 ,赔了不少眼泪，最大感悟：健康活着真好！ 好好爱自己爱家人！电影很走心接地气，赞?
2495 ,感动，后半部分确实感人
2496 ,呜呜，骗人的，谁说是喜剧的，我分明哭着看完的……这部电影绝对是良心之作，有笑有泪，有思想，有社会性，也不乏人间烟火气息。而且，通篇没有废话，典型片段，浩子开车替勇哥顶罪这一段，浩子做出这个决定，就是在一念之间的事儿，影片就用一念之间的节奏来表达，没有磨磨唧唧的回忆杀之类的，非常真实带感，让人瞬间泪崩。另外，通篇可见的人性问题，即有看点，又发人深省，真是一部经典之作……
2497 ,"这部影片伊始感受到的是真实的生活，毫不做作！
随着剧情发展，体会到的是爱与希望！
尾声部分感受到的是祖国以民为天前行的步伐！
非常不不错的一部电影，【爱?希望】……"
2498 ,在中国生不起病
2499 ,挺好看的，喜欢
2500 ,真正的良心制作！真正干了为人民服务的事却被判5年刑期，这是什么鬼世道！
2501 ,今年国产电影神作 没有之一
2502 ,哭到妆花，推荐啊
2503 ,电影超级棒，我给10分，看的我热泪盈眶！
2504 ,"《我不是药神》看完了……     中国几十年来最好的影片！最能直击灵魂的好剧情！最能温暖人心的好作品！原来中国内地导演，演员同样可以创作出如此有深度，有高度的好电影！[强][强][强]
      天道泱泱，人心不灭！"
2505 ,感动，哭了好久……很不错
2506 ,看完心情很沉重……特别是两主演死的时候
2507 ,很有深意的一部电影！！
2508 ,非常真实，中国人是真看不起病，吃不起药，哪怕有医保很多药还是不能用医保卡报销的，希望大家都健健康康的，这部电影反映了当下中国国情的缺陷，还是很值得发人深省的
2509 ,"以平凡人物为载体来体现人们生活的艰辛。观众之所以有眼泪下来，是因为我们心中真的产生了共鸣。我不是药神，“不是”两个字 ?用的既悲愤又无奈。病、匪、药、情。把人看哭的戏剧?嗯，黑色幽默。
“药，就是钱。”谁还不生个病了。倾尽家产也买不起的救命药，给了多少人希望，又把多少人推向深渊。正版药的那个维权人也是千千万万个无良商家的缩影。病急乱投医的现象并不少见、商业垄断也并不少见、各个领域领域开天价的事也不胜枚举。
形象塑造，思慧！很容易让人联想到被大众不太认可的职业。她何尝不想摆脱这样的生活。在她对着谋男尖叫呐喊时的眼神，说不清的倔强与不服输。虽然很脸谱化、虽然是小人物，可一个个都是最真实的缩影。"
2510 ,不错非常非常好
2511 ,剧情感人。啦啦啦
2512 ,特别感动哭了
2513 ,这电影很真实，很感人
2514 ,还行，呵呵哈哈呵呵
2515 ,很有实际意义的一步电影，最后徐峥说，如果这些人没有这个药，就是等死，也许只有这些病人才能理解什么事等死，好看，推荐～
2516 ,Nice ！
2517 ,"真的挺好看的，很感动
"
2518 ,深刻 引人深省 希望以后多些这样作品
2519 ,"误场了
没看上"
2520 ,很不错！非常有意义的片子！
2521 ,把纸巾准备好就行了
2522 ,并没有看的热泪盈眶，只是一直有一种难过的情绪充斥在心里。很高兴能看到如此优秀的国产电影，情节流畅，很有张力，前后有呼应，有对比，有换位。这体现了主人公的成长转变过程。演员的眼力有瘦有放，把握的很准确，自然不突兀。有笑有泪，看完引人思考，是一部完整且优秀的电影。
2523 ,现实生活中的影子
2524 ,超好看！！！
2525 ,题材立意非常好，主演都奉献了精彩的演出，残酷的是现实，温暖的是人情。
2526 ,骗人眼泪！！
2527 ,非常感人的一部电影
2528 ,推荐的好电影
2529 ,电影太揪心了
2530 ,欠的哪一颗星，代表着还不够贴近弱式群体。但，您们开了个好头。为此，一定要支持这么现实主义的好片子。此外需提醒各以，自大陆进口一税后，各大医院己将该类药撤架。
2531 ,现在内地的电影越来越好看，题材多，就看导演怎么挖掘了，徐铮就是一个有才的导演及演员！值得看的一部好电影。
2532 ,好评，最近难得有一部可以看下去得电影，剧情挺不错，搞笑中透露着悲情，下层社会跟上层社会的鲜明对比，法大于情的无奈，泪点低得人会哭。
2533 ,剧情贴近现实生活，反映生活中患病者的艰难与无奈
2534 ,大家看这部电影 请先了解一下陆勇。
2535 ,看过最好看的电影
2536 ,反正我是没看，买错票哇晚上十点买了上午十点，没看到不甘心还是给个好评吧
2537 ,很容易中泪点的电影 演技全部在线！
2538 ,好看笑屎我了哈哈哈哈哈哈哈哈哈
2539 ,第一次这么认真写评论前半截笑，后半截哭！太平时代也不缺少英雄！勇哥无疑是她们心中的英雄！牺牲小我成就大家！并且推动了加快了医疗体制的改革！电影结束了，我跟我朋友说怎么不走，他没说话，我说是不是在等眼泪干了再出去？他还没说话！建议大家去看看！
2540 ,眼泪流的我啊，真的是好？
2541 ,我们什么时候可以没有医疗养老的后顾之忧
2542 ,"完美完美演绎要么地
"
2543 ,"借用朋友（同感）：确实挺好的电影
用一段文中的话来感慨
由于中国体制问题，导演已经很克制
有人说：“落在一个人一生中的雪，我们不能全部看见。每个人都在自己的生命中，孤独地过冬。""

可是我们所不知道的是，还有人拿着自己的蜡烛去照亮每一个人冬天的雪，直到把自己燃烧干净。"
2544 ,美国经典电影辛德勒名单的改版和布局缩小版，韩国神作辩护人的另类视点版。对于天朝来说，是时代意识进步的缩影版。诚意之作，无可厚非。
2545 ,"值得一看的电影，很感动
"
2546 ,很好看，带纸巾
2547 ,比较有教育意义
2548 ,平时不太看这种类型的，今天看了感觉还不错的！感触蛮深！
2549 ,超级好看的一部良心电影，有笑点也有泪点
2550 ,节奏把握很好，泪点足，直戳人心。
2551 ,很久没有看到这么好的电影了！
2552 ,中国好电影！
2553 ,感人，好看。
2554 ,距上次看到这么棒的国产电影已经不知道过去多久了……电影前期比较轻松，但因为某个转折点（涉及剧透不多介绍）电影的氛围就沉重了起来，却不会让人觉得突兀，后期更多的是感动。我从这部电影里看到了人性最善良的那一面，哪怕是那个卖假药的张院士，很棒，强烈推荐观看！
2555 ,真的谢谢你，让我再一次相信了人性本善。借用你发挥的一份光温暖别人。
2556 ,好片  看得我很感动
2557 ,很久没看过这么棒的电影了
2558 ,这是我看过最好看的电影，应该满分，不知道其他的分数失在那儿
2559 ,好片子，确实是好片子！
2560 ,大家看完都不想走
2561 ,很好看，泪点低的人不能看，哭的稀里哗啦的……
2562 ,终于等来一部佳作，值得回味，一部有灵魂的电影，至少让人觉得拍的有意义，接地气，体恤大众民情，不像有些电影拍的哗众取宠，只为赚商业钱，为导演和演员赞一个
2563 ,这部电影很值得推荐！肯定10分啊！带点搞笑，又很感动，又有意义！推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐推荐
2564 ,法从来都不是与情相违背的，真正的的法，必定是和情和理合法的。
2565 ,?期待二刷
2566 ,没有乱七八糟华丽的特效，就是感觉挺真的一部片子，没理解开头程勇打媳妇儿那段人设的意义，莫名被程勇小舅子圈粉了
2567 ,健康才是真平安
2568 ,看了有很多的感触。反应出了 当今社会的现状。
2569 ,好看，好看，不错哟
2570 ,直触内心，赚足了眼泪
2571 ,很难得的正能量中国电影，可以看
2572 ,生命的脆弱，珍惜当下
2573 ,好看，真的感动！
2574 ,很接地气，法律与正义，
2575 ,个人感觉故事很饱满，演员演技也是时刻在线。在影片的后段泪点崩塌，半个场的人都在哭。觉得会是年度最佳之一。
2576 ,走心了老铁！
2577 ,好看，最后哭了好几次，恨感人。
2578 ,很好，非常好，特别的好！
2579 ,良心好剧，感动而温馨！非常值得观看！
2580 ,良心电影，大家演技都特别棒，值得看啊，记得自备好纸巾，一定要看啊！真的超级好看，也反映了中国的社会，穷人太多，得什么不能得病啊，哎
2581 ,不错，我就是卖药得
2582 ,很不错的电影，差点看哭
2583 ,难得的国产好片
2584 ,"电影拍得不错，演员演技在线。给徐峥，周一围打call！周一围真帅！！！

至于电影讲的故事。想了很久，不知道该如何评价。药品研发成本很高药厂卖高价没有错，病人难以承担买同样有效的低价的无版权仿制药没有错，生产和销售如果泛滥，研发人员没钱赚就没人做了，所以于理有错但于情却对病人有好处。
很矛盾，治病救人却又是商业行为。。。
唯愿人间少一些病痛。

说回电影，记得带纸巾。"
2585 ,非常不错的一部电影，很感人
2586 ,不理解为什么会说是抄袭，这部只能说达拉斯买家俱乐部是同类型片。而且某些程度来说比它完成度更好。支持有深度的中国电影！！！
2587 ,好看，都感动的哭了！
2588 ,很少有这样一部电影，在非常适合的情节之下让我流泪，我看到的是中国社会长期的一种现状，法律和人性的交叉，到底如何选择，我们愿意看到的是这个社会变得更美好，我们也相信未来这一天的到来。
2589 ,不知道为什么，就是有点想哭的感觉
2590 ,最后的半个小时看哭了……说好的喜剧呢?
2591 ,难得一见的好电影，有内容，有演技，希望能多一些这样的作品。
2592 ,值得看。终于出了一部和印度有关的正片。
2593 ,第一次评论电影，很感人，第一次被电影情节触动，眼泪不自觉的流，很值得一看的电影，很现实，没有什么大腕明星，但剧情和演员的角色真的很到位很真实！
2594 ,今年最好，无人可以超越！
2595 ,很好看，深深的思考，片子前半段的赚钱，相聚和后半段的帮助，离别对比很鲜明。也是一个人一群人的心理的变化以及现实的思考，很感人也很现实，不容错过
2596 ,自豪，中国有部好电影?
2597 ,好看，感人 绝对五星好评！
2598 ,好看，有欢笑有眼泪，这种类型的国产片很少见，希望中国多一点这种类型的电影
2599 ,可以说难得的好电影了，素材和演技都是在线的电影
2600 ,这部电影真的太好多了，眼泪不停了流了下来，太真实了！值得推荐
2601 ,真的很感人！多少人为了看病，倾家荡产…
2602 ,社会现状。看的心情好沉重！
2603 ,不错的电影。阿敏都哭了
2604 ,说的喜剧呢，哭了
2605 ,真心好看，直击社会现实，引起灵魂拷问！推荐！
2606 ,笑中带泪，特别棒的一部电影！！！
2607 ,良心推荐，作为学药学的我
2608 ,一部反映社会现状的电影，情节对于生活中有类似经历的人来说容易戳中泪点，国内需要这种反映社会问题的电影，而不仅仅是让那些迎合某党价值观娱乐大众的电影
2609 ,剧情是不错的，可是不能够写喜剧来欺骗观众啊。这根本就是悲剧嘛。令人看了揪心。
2610 ,有笑点也有泪点
2611 ,一部有感情又有笑點的電影，講述了中國的現狀，一部值得人深思的電影。
2612 ,非常感人，中国电影要都是这个水准就好了，徐峥加油。
2613 ,本打算看喜剧的，结果看得泪流满面，非常不错的电影?
2614 ,作为医药人觉得这部电影很有深度
2615 ,太好看了，全程紧密相连，跌宕起伏，剧情婉转的非常好，非常落地，一种情义，通过一部电影来阐述现代对人命的漠视，淡然，这是我今年看过最好看的，喜剧带泪，最好的手笔，最好的喜剧。
2616 ,反应社会现实的良心好剧，说不上喜剧效果多强，但内容和题材真的棒
2617 ,很少影评的很写实，感人，好电影
2618 ,电影比较好看，主要是电影院的环境，这边看着电影内边还滴答水，下雨天建议别去，容易冻个好歹的，好像屋漏。
2619 ,看了<我不是药神>颇有感触！都说资本主义万恶，其实就这部电影而言，其实不然。程勇，医药公司，警察，白血病病人都没有错，每个人都有他们自己的需求。怎么说呢？资本也不是无情，大量的科研经费，人员的投入已经导致了药的成本过高，再加上是进口药品，前些年关税过高，又是导致药品价格只高不低，药品的研制最终和最初的目的都应该是治病救人。好在现在国家的调控与支持。更应该看到的是国家的进步。电影很现实，泪点颇多。也希望更多的人去关注白血病人
2620 ,我没怎么在电影院看过电影，也不知道说些什么，只能说这部电影非常值得去电影院一看 。
2621 ,影片拍得非常好！人心的欲望的变化，让人看了真的是从内心发出思考，希望影片越来越火，这种影片需要多多益善啊！
2622 ,良心之作、必须好评
2623 ,有搞笑，有感人！嘻嘻哈哈稀里哗啦就看完了
2624 ,非常不错，好看
2625 ,眼泪流的哗啦啦
2626 ,真实真情，好电影，差点哭死。
2627 ,好看 真实感人
2628 ,感人就要多出一点这样的电影
2629 ,很好看，很现实
2630 ,挺好看的，以为是个喜剧，最后成了泪剧
2631 ,电影院有点热，因为人太多了！但是片子很好看！
2632 ,法与情之间的抉择，当一个人想要救赎自己的时候，任何阻碍都是能够克服的。
2633 ,非常好看的电影，值得推荐
2634 ,难得的感动，商人逐利的同时也希望保留一分悲悯之心，made god bless you
2635 ,电影循序渐进，真实，没有太多槽点。
2636 ,给十分，只能给十分，，，，
2637 ,"真的是难得一遇的好电影，""谁家里还没个病人呢""真的是戳心"
2638 ,不错，值得看。
2639 ,不知道那些差评评论影院的差的人，为什么给电影评分，也不明白说电影差的人是什么思想，什么才能挽救这些人的三观啊……
2640 ,笑中有泪，泪中有笑
2641 ,不错。。。。
2642 ,很现实的片子，国内就少这样的片子，电影就应该把当下的社会现象给表现出来，没有表现国家政府就不会去关注，进口药，昂贵的手术器材能进医保就才是医疗改革的推进
2643 ,感人 纸都给用贵了
2644 ,虽然电影我没看 但是我感觉还可以 安排!
2645 ,还可以 有剧情就是有些看不懂?
2646 ,很久没看到能让人留泪的电影了。前后人物转变开头的被打后面的打人都非常好
2647 ,根本不是喜剧啊 哎 太感人了
2648 ,还不错 挺好看的
2649 ,很好看！推荐…
2650 ,这是个情感片。 不是喜剧
2651 ,这部电影真的很感动
2652 ,这部电影是这些年最真实的的故事，反应了社会的各种问题。非常建议去看。
2653 ,开头搞笑娱乐，结尾耐人寻味，又反应当时制度的不完善。值得一看。
2654 ,太走心了！很感动！也很现实～
2655 ,好好看，很感动
2656 ,本以为是徐铮演的又一部喜剧片，没想到剧情这么感人。刚进电影院一开始大家都在嬉笑，慢慢的变得沉默、再到有人抽泣，笑中带泪，说出了多少中国人看病的心声！一句“穷病”道尽了现实，明知可医，明知有希望，却因为高昂的药价、因为道德与法律的冲突，结果只能等死，反映了目前社会的一大现状，引人深思。不过这种题材的影片能上映也算是一大进步！--------另外不由感叹健康真好，哪怕你现在一无所有，最起码还有健康的身体，那么一切都有希望！
2657 ,很好的电影，看笑了，也看哭了
2658 ,不吹不黑，良心电影
2659 ,很戳心，健康人活着或许只是有生活压力，而重症病人连活着这么简单的要求都难以满足。。。
2660 ,良心剧 ！！！
2661 ,爆哭???为山争哥哥一围哥哥传君哥哥以及所有演员疯狂打call???
2662 ,本来已经知道剧情了，但是还是忍不住想哭
2663 ,电影很感人，很真实，一场病摧毁一家人，在疾病面前我们是何等脆弱…PS:后座的小姐姐哭的很伤心?，好像递张纸巾过去?
2664 ,必须10分，演绎的完美。自我的救赎，对他人的救赎。努力着。。。希望着。。。坚强着。。。
2665 ,情或者法，究竟何为重？ 整个故事大概就是走私不合法药物，但是所谓不合法的后面，却是好多条生命，人们买不起四万的天价抗癌药，只能买这几千块药效一样的药。 整片有好几个泪点，像老吕的去世，阿婆的哭诉，小黄毛的去世。。。 那些病患......他们渴望活着。就是这么简单的诉求。 程勇最后亏本的购买药物，给患者，希望帮助到他们。。 法律没有错。像他说的，他犯法了，改判多少判多少。但是如果药物更合理，也许就能少了这些贩卖了吧。 零零散散的，愿一切安好。
2666 ,一部好看的电影就会产生共鸣，并为之动容
2667 ,很不错的电影，直戳人的泪点，，真心推荐！
2668 ,直面社会现实问题
2669 ,哪天能真正的可以看得起病？
2670 ,挺感人，徐老师演的好
2671 ,身为一个刚刚从医院出来的人，看到这个电影很感动
2672 ,可以说是一部良心剧了吧，拍的很真实
2673 ,角色挺叫人感动的。当时中国的现状，让人心寒！
2674 ,没《达拉斯买家俱乐部》有力量。
2675 ,很好很真实。
2676 ,近几年来不错的电影
2677 ,看哭了，很好看
